miRNA,D10_WT_Fe_Ov-1,D10_WT_Fe_Ov-2,D10_WT_Fe_Ov-3,D10_MT_Fe_Ov-1,D10_MT_Fe_Ov-2,D10_MT_Fe_Ov-3,D10_WT_Ma_Te-1,D10_WT_Ma_Te-2,D10_WT_Ma_Te-3,D30_WT_Fe_Ov-1,D30_WT_Fe_Ov-2,D30_WT_Fe_Ov-3,D30_MT_Fe_Ov-1,D30_MT_Fe_Ov-2,D30_MT_Fe_Ov-3,D30_WT_Ma_Te-1,D30_WT_Ma_Te-2,D30_WT_Ma_Te-3,D120_WT_Fe_Ov-1,D120_WT_Fe_Ov-2,D120_WT_Fe_Ov-3,D120_MT_Fe_Ov-1,D120_MT_Fe_Ov-2,D120_MT_Fe_Ov-3,D120_WT_Ma_Te-1,D120_WT_Ma_Te-2,D120_WT_Ma_Te-3
ola-miR-190b-5p,120.0623516,110.2547654,124.3630525,118.3840238,89.0437229,139.8167324,1181.151336,129.0262134,145.200839,0,7.628608809,0,9.322184001,0,572.3332403,18.74505599,36.73236999,49.4232309,310.9808368,260.1221636,500.3850429,314.3971151,251.3915489,453.2086135,24.27630598,22.76577621,51.45930746
ola-miR-190b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568573035,0,0,0.386756229,0,0,0,0
ola-miR-191-5p,1571.86008,993.4583726,865.7899553,1343.103102,1571.293653,1718.16961,949.3439694,2114.04488,1377.301134,12367.30361,17862.38753,19459.99485,6078.063969,11607.22472,4820.697392,3347.867,2699.829194,3261.933239,4750.763292,4858.740872,3982.10904,5823.291144,3143.55463,4735.401581,1113.242031,1156.311717,2021.740249
ola-miR-191-3p,14.01401186,7.692192937,4.544829162,7.819107017,5.998735017,10.5457876,3.554116358,15.08614187,7.630161733,0,24.79297863,37.22387572,0,0,0,9.372527996,6.122061665,16.4744103,31.04362119,40.08439898,27.79916905,62.50063132,18.564299,42.88107599,11.27114206,7.58859207,14.82725808
ola-miR-192-5p,28198.88686,21944.19477,35512.26216,33875.80103,28069.01845,34966.08962,8085.614714,16281.12311,25601.58416,88.87572212,164.0150894,229.8169718,811.0300081,146.6947832,361.6234902,438.6343102,687.7115938,533.7708937,218.3945982,635.6646533,212.639258,317.5537127,398.358916,276.5090072,791.5809771,1011.179893,10194.17603
ola-miR-192-3p,2122.179545,1901.370236,1892.714763,2379.066193,2449.358492,2514.546667,1278.692085,2820.711526,2559.065139,39.50032094,125.8720453,0,801.7078241,275.0527184,31.32171962,3.749011198,4.081374444,19.76929236,2.723124666,8.528595528,3.413933041,1.262639017,5.027830978,3.696644482,16.47320763,6.640018061,177.927097
ola-miR-193a-2-5p,57.40354856,88.11057364,49.99312078,40.74166288,78.73339709,41.8429637,100.6999635,72.65168322,72.08794593,299.9555621,247.9297863,35.60544634,46.61092001,1723.663702,37.01657773,69.35670717,71.42405276,65.89764119,65.35499198,51.7401462,60.96309002,70.07646542,46.02399126,65.06094288,26.87733876,32.2515163,45.3539659
ola-miR-193a-2-3p,62.79355312,16.3167729,33.46646928,26.61239932,32.24320072,48.53330207,20.92979633,7.543070935,6.03579958,0,0,0,0,0,0,91.85077436,42.85443166,39.53858472,192.7972263,325.2237761,425.7662207,176.1381428,216.1967321,365.9678037,299.1187701,195.4062458,367.1926855
ola-miR-194a-5p,5075.902044,6253.985955,11053.02452,11963.78245,7884.962259,6824.712114,4180.035739,8418.464167,7685.281111,124.672888,162.1079372,129.4743503,1146.628632,311.7264142,224.9468954,99.34879675,138.7667311,181.2185133,96.9432381,480.4442147,82.90980243,167.2996697,190.2840647,177.4389351,446.5106278,623.2131237,11144.86493
ola-miR-194a-3p,344.2865413,308.8532013,252.4446016,386.9772087,353.3629846,431.470127,144.928967,256.4644118,396.1989951,0,0,0,0,18.3368479,19.93200339,1.874505599,0,3.29488206,2.178499733,1.705719106,0.97540944,1.893958525,1.160268687,0.739328896,1.734021856,4.742870043,27.03794121
ola-miR-194b-5p,18.46076562,17.94845019,49.99312078,32.09949196,28.49399133,15.64858805,21.71959996,38.90636588,20.27117595,0,0,0,55.93310401,0,0,3.749011198,10.20343611,6.589764119,4.356999465,21.32148882,8.290980243,13.25770967,14.30998048,14.04724903,34.68043711,34.14866431,1057.096282
ola-miR-194b-3p,23.85077018,37.99477117,26.02947611,35.25457023,40.8663823,33.33829628,29.2227345,22.23220907,47.14756653,0,0,0,0,0,0,0,0,0,0,0.284286518,0.97540944,0,0.386756229,1.478657793,0,0.948574009,12.21068313
ola-miR-196a-5p,3695.656627,7237.18807,5837.006726,5987.65267,4058.70662,1794.711616,8672.043913,6546.19456,5141.590178,5373.278033,4661.079982,5342.43538,28031.80729,12138.99331,5979.601018,2429.359256,2834.514551,3080.714726,733.06516,1052.144402,549.1555149,766.421883,914.6784818,788.8639324,830.5964688,870.79094,2524.994832
ola-miR-196a-1-3p,1.482251254,2.564064312,4.751412306,2.194837057,2.249525631,0.907164525,2.369410905,6.749063468,3.985905383,0,0,0,0,0,0,0,0,0,0.544624933,0,0,0,0,0,0,0,0.872191652
ola-miR-196a-2-3p,2.02125171,3.030257824,2.892164012,2.194837057,5.623814078,1.02056009,3.15921454,1.1910112,1.138830109,0,0,0,0,18.3368479,0,9.372527996,4.081374444,9.884646179,1.089249866,3.980011246,1.950818881,3.156597541,1.547024916,2.957315585,2.601032783,4.742870043,7.849724867
ola-miR-199-5p,11111.2249,8752.783175,13452.07457,11926.74457,9401.892376,12815.28645,7633.452133,12444.47903,10104.6118,448.0817657,495.8595726,168.3166554,158.477128,128.3579353,82.57544263,2069.454181,1432.56243,1943.980415,4218.664732,4344.466562,5750.038651,5301.821231,6181.52481,4061.872957,6206.931232,6693.138205,7041.203206
ola-miR-199-3p,21415.97037,22760.9658,26148.26142,25536.51763,22268.05422,26254.3619,2547.116723,18706.81592,21460.91176,22571.96465,23826.05246,21840.70447,23119.01632,12047.30907,18121.03851,31454.20395,27473.77207,26352.46671,15406.35011,13559.04546,14536.03918,13013.38902,14822.43248,15221.30332,10427.54043,10066.26738,11833.02414
ola-miR-19a-1-5p,16.30476379,9.790063738,20.03856494,8.779348229,7.68587924,14.96821466,3.949018175,5.558052268,4.555320438,0,0,0,18.644368,0,0,5.623516797,4.081374444,6.589764119,10.34787373,33.26152256,19.02048409,19.57090476,17.79078654,10.35060455,51.15364474,26.56007224,48.84273251
ola-miR-19a-1-3p,43.52428682,40.79193224,76.02259689,29.21876833,30.55605649,36.51337212,19.74509088,31.76029867,24.37096434,0,0,0,0,0,2.847429056,69.35670717,24.48824666,62.60275913,144.3256073,165.4547532,274.0900527,162.8804331,238.6285934,184.8322241,299.985781,264.6521484,334.9215943
ola-miR-19a-2-5p,0.269500228,0.466193511,1.032915719,0.274354632,0.562381408,0.113395566,0,0.397003733,0.797181077,0,0,0,0,0,0,0,0,0,2.723124666,5.685730352,5.364751922,5.050556066,5.027830978,1.478657793,9.537120206,6.640018061,6.105341563
ola-miR-19a-2-3p,193.2316635,154.7762458,364.6192487,150.4835157,154.2799662,168.2790193,147.2983779,169.5205942,159.7778644,0,0,0,0,0,0,283.0503455,132.6446694,217.4622159,473.8236918,813.3437268,957.8520704,1046.096425,1091.039322,666.1353356,1473.918577,885.9681241,1242.000912
ola-miR-19b-1-5p,4.446753762,2.797161068,7.23041003,2.194837057,2.249525631,4.195635926,2.369410905,3.176029867,1.594362153,0,0,0,0,0,0,13.12153919,10.20343611,19.76929236,7.624749064,26.43864614,34.62703513,31.56597541,22.81861752,14.78657793,54.62168845,36.04581233,47.97054085
ola-miR-19b-3p,2527.642638,2240.059822,3388.376723,2221.175102,2148.109517,2740.77082,1361.621467,1498.689094,1946.260657,55.54732632,164.0150894,3.236858758,288.987704,73.34739158,395.7926388,5079.910174,5018.049878,7957.140174,6426.029586,5016.51989,7728.168996,6177.461388,6079.421165,8029.851144,11208.71727,9396.57413,8907.693341
ola-miR-19b-2-5p,3.503502964,5.594322136,6.817243743,3.84096485,2.436986101,4.762613754,5.528625445,3.176029867,4.213671405,0,0,35.60544634,0,0,0,16.87055039,22.44755944,36.24370266,12.52637346,7.391449458,8.290980243,15.78298771,8.895393269,14.04724903,28.61136062,19.92005418,15.69944973
ola-miR-19c-5p,5.255254446,5.128128625,5.990911168,6.035801908,5.811274547,4.195635926,6.318429081,9.131085869,3.985905383,0,0,0,0,0,0,3.749011198,4.081374444,6.589764119,0.544624933,0.852859553,0.97540944,3.156597541,0,1.478657793,0.867010928,5.691444052,0.872191652
ola-miR-19c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-19da-5p,31.39677656,35.89690037,28.09530755,37.72376192,34.86764728,47.17255528,31.19724359,39.70037334,28.01522069,50.6097862,28.60728303,58.26345764,0,0,17.08457434,3.749011198,10.20343611,9.884646179,12.52637346,12.50860677,18.53277937,22.09618279,16.63051785,18.48322241,25.14331691,14.22861013,21.8047913
ola-miR-19da-3p,475.9374026,494.8644123,636.4826658,450.0787741,495.0830994,563.3491698,617.2315408,465.2883756,516.9149867,61.71925147,0,77.68461019,46.61092001,0,37.01657773,676.6965213,550.9855499,751.2331096,1125.195112,1129.754621,1475.794483,1149.632825,1186.954867,1536.325447,1953.37562,1644.827331,1704.262488
ola-miR-200a-5p,16.70901414,8.158386448,14.6674032,7.270397752,8.810642056,12.70030334,2.764312723,23.42322027,3.416490328,0,0,0,0,0,0,3.749011198,0,0,4.901624398,4.264297764,12.192618,6.313195083,5.801343436,3.696644482,3.468043711,1.897148017,12.21068313
ola-miR-200a-3p,49440.08633,31856.40121,30754.85894,30280.93228,33526.36763,54259.43794,10968.00308,21085.26529,20731.26331,711.0057769,493.9524204,339.8701696,456.7870161,165.0316311,196.4726049,4764.993233,3665.07425,4866.540802,4458.299703,3654.78747,6690.333351,4927.448762,4711.077627,5072.535558,2332.259396,1913.273776,8855.361842
ola-miR-200b-5p,60.09855084,71.79380075,82.83984063,42.38779067,93.16785323,87.88156332,69.10781807,112.3520566,73.68230808,0,0,40.46073448,0,0,0,7.498022397,8.162748887,23.06417442,9.258623864,11.08717419,18.04507465,10.73243164,12.76295556,9.611275653,1.734021856,1.897148017,34.01547442
ola-miR-200b-3p,4819.472577,4736.759172,3043.382873,3660.02797,4617.526279,6206.025908,3767.758241,4361.880019,4594.268427,897.3979164,980.2762319,538.9369832,531.3644881,605.1159806,193.6251758,1711.423612,1571.329161,1953.865061,1567.975183,1052.144402,1662.585391,1501.90911,1332.761965,1589.557127,560.0890594,467.6469863,2188.328855
ola-miR-202-5p,467.8523958,413.2805478,111.9680639,367.2236752,320.369942,410.2651563,155.1964143,122.6741536,173.6715917,12092.03575,10342.48639,7920.593381,4931.435337,3942.422298,4971.611132,138779.022,139842.1733,126582.779,269608.9484,241202.043,268834.059,0,0,0,0,0,0
ola-miR-202-3p,4.985754218,3.030257824,0.206583144,1.234595845,2.249525631,3.401866967,0.394901818,1.985018667,2.277660219,546.832568,890.6400784,726.6747912,978.8293201,1210.231961,814.3647101,807.9119132,420.3815677,695.2201146,1096.32999,374.9739167,897.3766851,634.4761058,943.2984428,1105.2967,1471.317544,1421.912439,1157.398322
ola-miR-203b-5p,2904.403957,1594.614906,1194.257154,1198.106679,1218.30559,2389.811545,696.2119043,1416.906325,1555.983579,150.5949736,82.00754469,85.77675709,27.966552,0,11.38971623,65.60769597,38.77305721,62.60275913,132.8884837,41.79011809,318.4711823,59.97535329,56.85316568,87.24080977,112.7114206,80.62879074,102.9186149
ola-miR-203b-3p,86048.86255,84438.36735,66192.95775,62106.61833,68735.94281,80250.38194,61180.16408,110866.8656,87262.28772,1730.607811,2799.699433,1560.165921,46.61092001,110.0210874,74.03315546,1300.906886,791.7866421,995.054382,2851.65615,1264.222144,9498.53713,1938.78221,1793.388634,1919.297815,2990.32069,1515.821266,3272.463078
ola-miR-204-5p,20310.61518,29392.10231,27169.19531,36351.57723,24925.86876,24749.37596,59401.13139,31470.48595,33532.28316,0,0,0,134528.4373,163619.6938,96200.39067,67096.05342,62700.11489,53670.33387,11023.20865,16978.72798,8811.361179,14082.84427,16633.99866,13522.32551,39299.87134,33690.50307,36046.80878
ola-miR-204-2b-3p,21.82951847,26.8061269,33.87963557,22.49707984,31.86827978,23.24609094,48.57292356,42.87640321,17.99351573,40.73470597,169.736546,84.15832771,130.510576,0,0,5.623516797,8.162748887,9.884646179,9.258623864,14.4986124,13.65573216,12.62639017,15.08349293,6.653960067,16.47320763,22.76577621,25.29355791
ola-miR-205-5p,8039.326551,10165.58261,10912.3414,7987.423584,8954.424236,6951.261565,14870.02794,21347.28775,10726.6408,2635.412038,2046.374313,835.1095596,27.966552,0,19.93200339,298.0463903,177.5397883,263.5905648,650.2821702,305.0394334,2219.544181,297.3514884,439.3550763,694.9691626,1038.679092,519.8185568,1474.876083
ola-miR-205-1a-3p,78.69406658,95.10347631,64.2473577,79.56284333,60.73719204,81.75820278,81.74467623,110.7640416,114.452426,29.62524071,45.77165285,0,18.644368,0,0,3.749011198,2.040687222,0,9.803248797,2.842865176,19.02048409,2.525278033,3.094049833,8.871946756,6.069076495,1.897148017,10.46629982
ola-miR-205-1b-3p,41.23353488,59.20657594,24.17022782,47.87488331,31.1184379,37.53393221,36.72586903,55.18351895,45.89485341,114.7978077,30.51443524,87.39518647,9.322184001,18.3368479,0,5.623516797,4.081374444,3.29488206,10.89249866,1.705719106,19.50818881,1.262639017,2.707293604,9.611275653,9.537120206,0.948574009,7.849724867
ola-miR-206-1-5p,11.04950935,10.95554752,14.04765377,11.24853992,10.49778628,7.370711762,32.77685086,31.36329494,8.199576788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948574009,1.744383304
ola-miR-206-1-3p,48523.78555,83957.72184,53776.48448,51263.16302,52158.06367,32383.73241,67933.77497,74248.82924,41821.82752,664.0991458,614.1030091,608.5294465,2181.391056,1283.579353,267.6583313,671.0730045,212.2314711,550.245304,7.080124131,13.07717981,168.7458332,11.36375115,17.40403031,15.52590682,75.42995072,41.73725638,179.6714803
ola-miR-20a-5p,1370.94766,800.9204525,1233.507951,920.3226136,826.88813,1185.210451,628.2887917,833.3108365,759.941332,248.1113909,177.3651548,22.65801131,438.1426481,36.67369579,99.66001697,1493.980963,1273.388826,1686.979615,1961.194384,1761.154977,1852.790232,2099.768685,2007.651585,2168.451653,5679.788588,5220.00277,4915.67215
ola-miR-20a-1-3p,36.92153124,37.52857766,48.54703878,30.59054149,22.12033537,29.14266035,21.71959996,22.62921281,28.47075274,0,20.97867422,0,0,0,0,74.98022397,77.54611443,79.07716943,78.42599037,78.17879234,107.2950384,85.22813362,76.57773336,83.54416529,141.3227812,100.5488449,121.2346396
ola-miR-20a-2-3p,10.37575878,11.18864427,12.80815491,11.38571724,8.060800179,9.865414205,10.26744726,7.940074668,9.566172919,0,0,0,9.322184001,0,0,14.99604479,22.44755944,9.884646179,23.41887213,22.74292141,28.28687377,31.56597541,24.36564243,33.26980034,61.55777587,49.32584845,58.43684068
ola-miR-20b-5p,39.75128363,20.97870801,50.19970393,10.15112139,122.0367655,48.0797198,48.57292356,24.21722774,8.085693777,0,0,0,0,0,0,9.372527996,2.040687222,16.4744103,5.446249331,13.64575284,9.754094403,12.62639017,10.44241819,14.78657793,93.6371802,47.42870043,78.49724867
ola-miR-20b-3p,1.34750114,0,2.478997725,0.274354632,0.187460469,0.793768959,1.57960727,1.588014934,0.227766022,0,0,0,0,0,0,0,0,0,0.544624933,0.568573035,0,0,1.547024916,0.739328896,3.468043711,2.845722026,1.744383304
ola-miR-210-5p,1751.886232,1744.263023,1286.599819,1308.808773,1881.165809,2374.729934,1510.894354,241.7752737,1175.272673,6374.364292,7016.412952,8637.557596,4418.715217,4529.20143,2283.638103,7413.669645,7754.611443,2339.366262,2753.623662,3197.939036,3298.834727,3698.900999,2469.825279,3539.906756,5779.494845,5349.008835,5404.971667
ola-miR-210-3p,122.2183534,55.7101246,113.2075628,87.10759571,69.17291316,98.99432875,76.6109526,68.68164588,42.82001211,187.6265245,24.79297863,58.26345764,27.966552,55.01054369,62.64343924,303.6699071,232.6383433,253.7059186,314.2485864,440.9283888,464.7825983,498.7424115,422.3378022,430.2894177,625.9818899,531.2014449,631.466756
ola-miR-212a-5p,237.9687013,403.7235808,253.2709342,455.4286894,1094.956601,351.9798355,321.8449813,241.3782699,412.3703826,0,0,0,0,73.34739158,2.847429056,0,2.040687222,6.589764119,7.080124131,6.254303387,0.97540944,18.30826574,20.11132391,8.871946756,10.40413113,4.742870043,8.721916519
ola-miR-212-3p,591.5530005,275.753462,354.2900915,488.2140679,360.4864824,558.1329738,299.7304795,158.4044896,282.0882181,0,0,0,0,0,0,16.87055039,4.081374444,16.4744103,28.86512146,15.63575847,7.803275522,20.83354377,60.72072797,21.44053799,33.81342618,49.32584845,47.0983492
ola-miR-212b-5p,220.5859366,291.6040413,295.0007292,117.4237826,1169.003486,258.3150984,328.5583122,252.4943745,355.2011111,0,0,0,0,0,0,0,0,0,1.089249866,2.274292141,1.950818881,5.681875575,7.735124582,6.653960067,28.61136062,9.485740087,15.69944973
ola-miR-214a-5p,91.63007752,48.25102842,63.42102512,57.34011812,49.86448483,78.12954468,22.11450178,27.79026134,25.50979445,0,0,0,27.966552,0,0,28.11758399,42.85443166,19.76929236,50.65011878,68.51305074,62.9139089,59.34403378,73.87043976,55.44966723,65.89283051,45.53155242,64.54218224
ola-miR-214-3p,4250.288096,4885.241805,13658.65771,4115.319483,7890.960994,3907.61119,11496.77661,14241.31793,283.9103463,17592.45544,13216.56476,5784.266601,4661.092001,9461.813514,3288.78056,3958.955825,3179.390692,4448.090781,3750.28729,6643.775916,5685.661628,6222.916393,7147.255114,4436.712707,2504.79457,2313.572007,5196.517862
ola-miR-214b-5p,1239.296798,1055.695206,1202.933646,1001.531585,980.6057148,1109.462214,791.3832423,925.0186989,928.6020712,104.9227275,120.1505887,181.2640905,167.799312,146.6947832,93.96515886,714.1866333,765.2577082,1008.23391,630.6756726,542.4186756,565.7374754,643.3145789,629.639141,657.2633889,728.2891794,601.3959215,759.6789288
ola-miR-216a-5p,377.8393197,187.8759851,450.5578365,192.7341291,234.3255866,247.7693108,112.1521162,108.3820192,148.1617972,0,0,0,55.93310401,36.67369579,8.542287169,110.5958303,110.19711,158.1543389,233.0994714,301.9122817,424.7908113,369.9532319,472.616112,709.0164116,1405.424714,574.8358493,1961.559025
ola-miR-216a-1-3p,12.39701049,11.42174103,8.056742605,6.447333856,9.560483933,18.37008162,11.05725089,6.352059735,7.857927755,0,0,0,0,0,19.93200339,0,6.122061665,0,0,0,0,0,0,0.739328896,3.468043711,0.948574009,3.488766608
ola-miR-216a-2-3p,28.56702417,3.962644846,10.94890662,26.20086737,15.18429801,29.82303375,10.26744726,2.779026134,3.64425635,48.14101615,15.25721762,0,0,110.0210874,0,41.23912318,63.26130388,46.12834884,3.267749599,5.117157317,9.754094403,3.156597541,3.480806062,6.653960067,27.74434969,22.76577621,21.8047913
ola-miR-216b-5p,52.41779435,51.04818949,122.7103874,37.31222998,87.35657868,46.60557745,47.3882181,54.38951148,64.91331624,41.969091,38.14304404,0,18.644368,220.0421748,14.23714528,91.85077436,106.1157355,177.9236312,39.75762012,57.71016307,65.84013722,90.91000919,94.3685199,74.67221853,289.5816499,110.034585,489.2995167
ola-miR-216b-1-3p,0.404250342,0.699290267,0,0.548709264,0.749841877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-217a-5p,55.11279663,73.65857479,165.6796813,37.86093924,131.9721704,69.5114817,111.7572144,101.235952,84.04566208,0,0,0,0,0,2.847429056,24.36857279,38.77305721,32.9488206,10.89249866,13.07717981,16.09425577,12.62639017,20.88483637,18.48322241,59.82375402,49.32584845,128.2121728
ola-miR-217a-3p,1.34750114,1.63167729,5.164578593,3.978142166,4.499051263,1.587537918,7.108232716,2.779026134,2.733192263,0,0,0,0,0,0,0,2.040687222,3.29488206,0,0.284286518,0,0,0,0,3.468043711,2.845722026,4.36095826
ola-miR-2184-5p,104.7008386,65.26709159,118.5787245,72.70397752,64.48640143,74.72767771,30.01253813,38.50936214,55.23326031,0,0,0,0,0,0,26.24307839,10.20343611,19.76929236,955.8167577,619.4603218,781.3029617,672.9865958,672.9558386,576.6765392,487.2601414,635.5445858,547.7363574
ola-miR-2184-3p,0.67375057,0,0,0.137177316,0.187460469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544624933,0.284286518,1.46311416,0,1.160268687,0.739328896,0.867010928,1.897148017,0
ola-miR-2187a-5p,74.92106338,67.59805914,50.61287021,46.77746478,63.36163861,101.9426135,38.3054763,37.31835094,56.25820741,27.15647065,11.44291321,12.94743503,46.61092001,0,22.77943245,63.73319037,77.54611443,82.37205149,28.32049652,18.47862364,32.67621625,19.57090476,21.2715926,19.9618802,58.95674309,61.65731057,61.05341563
ola-miR-2187a-3p,51.33979343,20.5125145,30.98747156,25.65215811,32.24320072,50.34763112,18.95528724,18.26217174,25.85144348,32.09401076,0,0,0,0,0,18.74505599,20.40687222,16.4744103,22.32962226,15.06718543,30.23769265,29.67201689,21.65834883,19.22255131,88.43511464,66.40018061,88.09135684
ola-miR-2188-5p,6388.907155,4028.844325,4193.018068,5118.360018,6006.795817,7380.350385,4774.362974,2359.393188,3378.567286,2526.786155,2612.798517,1671.837549,587.2975921,1943.705877,771.6532743,2543.704098,2167.20983,2616.136355,5697.866051,11393.91934,14561.88753,4822.018404,13059.98434,8015.803894,4846.591086,7837.11846,4586.855897
ola-miR-2188-3p,179.621902,177.6197278,351.6045106,345.4124819,180.3369714,293.5811193,264.9791196,253.6853857,340.1685537,436.9723004,341.3802442,291.3172882,121.188392,421.7475016,139.5240238,296.1718847,367.3236999,326.1933239,213.4929738,450.8784169,547.204696,285.3564177,599.4721551,323.0867277,215.885721,275.0864625,188.3933968
ola-miR-218a-5p,8780.182678,8318.290823,9545.174156,9277.027532,11889.68026,9650.416213,8388.109506,6602.172087,8832.196914,5411.543969,4785.044875,4170.69251,5425.511089,2603.832401,3861.1138,8330.302883,10585.04462,10606.22535,1192.728604,1475.16274,1384.105996,1518.954737,1398.123768,1459.435241,4198.933923,4857.647499,3342.23841
ola-miR-218a-1-3p,8.08500684,5.827418892,3.718496587,10.83700797,7.498418771,6.690338369,3.949018175,2.779026134,6.149682591,0,0,29.13172882,0,0,0,3.749011198,2.040687222,3.29488206,0,0,0.48770472,0,0,0,0,0,0
ola-miR-218b-5p,7676.713995,7895.919501,9035.326957,7966.709809,8176.838209,7309.13797,6513.510578,3871.183405,5512.279379,117.2665778,17.16436982,50.17131075,27.966552,18.3368479,34.16914868,260.5562783,314.2658322,240.5263904,46.83774425,54.01443834,52.18440506,70.07646542,54.91938453,51.75302275,204.614579,163.1547295,156.1223057
ola-miR-219-5p,253.5997145,104.89354,272.4831666,224.9707984,118.1000956,171.3406996,91.61722167,74.63670188,118.2105654,0,0,0,0,0,0,0,2.040687222,0,2.178499733,6.254303387,2.926228321,1.893958525,4.25431852,1.478657793,27.74434969,18.97148017,27.03794121
ola-miR-219-1-3p,42.98528637,60.60515647,72.92384973,46.77746478,43.3033684,48.87348876,39.88508357,52.80149655,57.05538848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948574009,0
ola-miR-219-3-3p,139.466368,136.1285053,147.5003646,128.9466771,166.8398177,141.5176658,206.9285524,151.6554262,204.0783556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-219-4-3p,8.893507524,14.68509561,14.46082006,11.24853992,16.30906083,16.78254371,25.66861814,22.23220907,18.44904777,0,0,0,0,0,0,0,0,0,0,0,0.97540944,0,0,0,0.867010928,0,0
ola-miR-21-5p,26879.81799,34431.65417,40454.97045,41902.73168,37456.10144,35881.75882,46178.23894,44398.91253,54781.14475,16051.94292,15301.08212,11566.91477,12473.08219,13202.53049,8627.710041,14308.10124,9762.647669,13021.3739,747.7700332,1335.293773,1897.171361,272839.8772,192458.0215,210229.6503,49566.14773,60292.31257,59125.87208
ola-miR-21a-3p,72.76506156,6.99290267,72.92384973,68.31430341,33.555424,56.35759609,15.00626907,1.588014934,2.847075274,0,0,0,0,0,0,343.0345246,220.39422,227.3468621,1327.250962,2206.916236,2684.814484,1182.461439,1726.866563,1312.308791,518.4725348,472.3898563,611.406348
ola-miR-21b-3p,33.55277839,25.87373988,26.23605925,23.868853,25.11970288,37.30714107,9.477643621,12.70411947,25.73756047,0,72.47178368,0,55.93310401,146.6947832,56.94858113,37.49011198,34.69168277,16.4744103,591.4626774,591.6002431,990.5282866,745.5883393,468.7485497,734.1535941,73.69592886,63.55445858,45.3539659
ola-miR-221a-5p,46.2192891,50.81509274,62.18152626,59.39777786,56.05068031,63.84170342,52.52194173,41.28838828,89.96757865,43.20347603,0,19.42115255,0,0,0,52.48615678,22.44755944,36.24370266,58.27486785,76.75735975,94.61471571,77.02098001,53.37235962,76.15087633,78.0309835,65.4516066,51.45930746
ola-miR-221-3p,1357.337898,1645.663095,2154.662189,1222.524241,1647.590064,1454.298129,2498.938701,2084.2696,1639.118177,555.4732632,236.4868731,440.2127911,223.732416,678.4633721,207.8623211,483.6224446,477.5208099,652.3866478,1667.09692,1580.064465,2336.593314,1823.25074,1357.514364,2252.735147,2935.699002,3012.671052,2049.650382
ola-miR-221b-5p,0.404250342,0,0.619749431,0.548709264,0.749841877,0.340186697,0.394901818,0,0.683298066,0,0,0,0,0,0,1.874505599,2.040687222,6.589764119,0.544624933,1.13714607,1.46311416,0.631319508,0.386756229,0,6.936087422,3.794296035,6.105341563
ola-miR-222a-5p,21.02101778,23.54277232,34.70596815,33.19691049,14.80937707,23.92646434,7.503134533,17.865168,29.38181682,97.51641732,38.14304404,152.1323616,186.44368,183.368479,68.33829735,119.9683583,177.5397883,158.1543389,71.89049118,102.6274329,99.00405819,85.85945313,58.01343436,106.4633611,136.1207157,142.2861013,120.362448
ola-miR-222a-3p,9128.242222,8595.209768,11215.19229,12607.82994,10055.75449,11976.38605,11155.58144,11424.17943,14627.24781,11525.45302,7065.998909,17670.01196,2554.278416,4529.20143,1005.142457,1469.61239,981.5705537,1670.505204,3303.15022,5242.243385,5302.813422,6048.672209,4311.171686,3622.711592,6843.317253,7552.546257,5646.568754
ola-miR-222c-5p,37.32578158,44.28838358,51.85236907,43.4852092,32.05574025,41.95635926,33.17175267,40.09737708,37.12586157,480.1757764,186.9009158,237.9091187,419.4982801,770.1476116,139.5240238,226.8151775,308.1437705,375.6165548,100.7556126,80.16879796,78.03275522,73.86438247,67.68234009,158.9557127,180.338273,159.3604335,134.3175144
ola-miR-222c-3p,8340.627806,7800.116735,9629.873245,10700.24219,9094.082285,11015.13184,9647.056501,9640.838662,12313.94221,10852.71318,6793.276144,16810.62596,2442.412208,4034.106537,916.8721561,1392.75766,959.1229943,1558.479214,2975.28601,4592.080119,4716.592349,5265.836019,3801.426976,3274.487682,6343.051948,6907.515931,5231.405528
ola-miR-223-5p,46.75828956,56.17631812,76.22918003,49.79536574,44.80305216,46.15199519,60.02507627,75.43070935,87.80380144,25.92208562,62.93602267,29.13172882,93.22184001,733.4739158,196.4726049,106.8468192,112.2377972,131.7952824,637.7557967,703.3248445,803.2496741,837.129668,693.4539188,615.8609707,42.48353546,56.91444052,102.9186149
ola-miR-223-3p,202.6641715,229.1341108,278.6806609,232.1040188,264.6941826,262.6241299,333.297134,284.2546731,224.1217655,403.6439046,221.2296555,176.4088023,643.2306961,1631.979463,714.7046931,1201.558089,1128.500034,1439.86346,10759.61018,7877.01083,12037.5279,7406.640471,8235.973899,10573.14255,934.6377802,1501.592656,1263.805704
